patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.13,36,DrMundo,6,3,50.0,7.407,24.691
15.13,3,Galio,6,5,83.33,7.407,3.704
15.13,104,Graves,6,4,66.67,7.407,1.235
15.13,39,Irelia,6,5,83.33,7.407,7.407
15.13,40,Janna,6,4,66.67,7.407,7.407
15.13,59,JarvanIV,6,1,16.67,7.407,2.469
15.13,89,Leona,6,3,50.0,7.407,11.111
15.13,35,Shaco,6,3,50.0,7.407,43.21
15.13,29,Twitch,6,2,33.33,7.407,8.642
15.13,67,Vayne,6,1,16.67,7.407,4.938
15.13,19,Warwick,6,2,33.33,7.407,23.457
15.13,101,Xerath,6,5,83.33,7.407,7.407
15.13,157,Yasuo,6,3,50.0,7.407,38.272
15.13,83,Yorick,6,0,0.0,7.407,23.457
15.13,266,Aatrox,5,3,60.0,6.173,7.407
15.13,12,Alistar,5,2,40.0,6.173,2.469
15.13,523,Aphelios,5,2,40.0,6.173,2.469
15.13,233,Briar,5,3,60.0,6.173,14.815
15.13,60,Elise,5,5,100.0,6.173,0.0
15.13,43,Karma,5,2,40.0,6.173,3.704
15.13,62,MonkeyKing,5,3,60.0,6.173,1.235
15.13,16,Soraka,5,2,40.0,6.173,2.469
15.13,6,Urgot,5,3,60.0,6.173,2.469
15.13,110,Varus,5,1,20.0,6.173,0.0
15.13,45,Veigar,5,0,0.0,6.173,2.469
15.13,5,XinZhao,5,1,20.0,6.173,1.235
15.13,119,Draven,4,3,75.0,4.938,12.346
15.13,28,Evelynn,4,2,50.0,4.938,3.704
15.13,81,Ezreal,4,1,25.0,4.938,0.0
15.13,105,Fizz,4,1,25.0,4.938,6.173
15.13,79,Gragas,4,1,25.0,4.938,1.235
15.13,120,Hecarim,4,4,100.0,4.938,0.0
15.13,55,Katarina,4,3,75.0,4.938,3.704
15.13,876,Lillia,4,3,75.0,4.938,3.704
15.13,117,Lulu,4,1,25.0,4.938,7.407
15.13,75,Nasus,4,3,75.0,4.938,1.235
15.13,895,Nilah,4,4,100.0,4.938,9.877
15.13,92,Riven,4,2,50.0,4.938,1.235
15.13,360,Samira,4,0,0.0,4.938,3.704
15.13,37,Sona,4,3,75.0,4.938,0.0
15.13,50,Swain,4,3,75.0,4.938,3.704
15.13,134,Syndra,4,2,50.0,4.938,1.235
15.13,223,TahmKench,4,2,50.0,4.938,4.938
15.13,17,Teemo,4,1,25.0,4.938,28.395
15.13,77,Udyr,4,3,75.0,4.938,2.469
15.13,8,Vladimir,4,2,50.0,4.938,3.704
15.13,221,Zeri,4,1,25.0,4.938,1.235
15.13,42,Corki,3,1,33.33,3.704,0.0
15.13,41,Gangplank,3,0,0.0,3.704,0.0
15.13,150,Gnar,3,2,66.67,3.704,0.0
15.13,121,Khazix,3,2,66.67,3.704,3.704
15.13,76,Nidalee,3,1,33.33,3.704,0.0
15.13,61,Orianna,3,2,66.67,3.704,0.0
15.13,516,Ornn,3,1,33.33,3.704,0.0
15.13,78,Poppy,3,1,33.33,3.704,3.704
15.13,133,Quinn,3,2,66.67,3.704,4.938
15.13,14,Sion,3,1,33.33,3.704,0.0
15.13,901,Smolder,3,3,100.0,3.704,1.235
15.13,4,TwistedFate,3,1,33.33,3.704,1.235
15.13,161,Velkoz,3,0,0.0,3.704,1.235
15.13,498,Xayah,3,2,66.67,3.704,0.0
15.13,142,Zoe,3,2,66.67,3.704,1.235
15.13,34,Anivia,2,2,100.0,2.469,1.235
15.13,136,AurelionSol,2,1,50.0,2.469,0.0
15.13,432,Bard,2,1,50.0,2.469,0.0
15.13,200,Belveth,2,1,50.0,2.469,3.704
15.13,63,Brand,2,0,0.0,2.469,7.407
15.13,201,Braum,2,1,50.0,2.469,4.938
15.13,9,FiddleSticks,2,0,0.0,2.469,1.235
15.13,114,Fiora,2,1,50.0,2.469,1.235
15.13,887,Gwen,2,2,100.0,2.469,1.235
15.13,420,Illaoi,2,1,50.0,2.469,11.111
15.13,96,KogMaw,2,2,100.0,2.469,0.0
15.13,7,Leblanc,2,0,0.0,2.469,12.346
15.13,950,Naafiri,2,2,100.0,2.469,9.877
15.13,20,Nunu,2,2,100.0,2.469,0.0
15.13,888,Renata,2,2,100.0,2.469,0.0
15.13,58,Renekton,2,2,100.0,2.469,3.704
15.13,107,Rengar,2,0,0.0,2.469,2.469
15.13,113,Sejuani,2,1,50.0,2.469,0.0
15.13,98,Shen,2,1,50.0,2.469,8.642
15.13,163,Taliyah,2,0,0.0,2.469,0.0
15.13,23,Tryndamere,2,0,0.0,2.469,7.407
15.13,350,Yuumi,2,0,0.0,2.469,8.642
15.13,154,Zac,2,1,50.0,2.469,1.235
15.13,799,Ambessa,1,1,100.0,1.235,9.877
15.13,32,Amumu,1,1,100.0,1.235,6.173
15.13,1,Annie,1,1,100.0,1.235,3.704
15.13,164,Camille,1,0,0.0,1.235,3.704
15.13,427,Ivern,1,1,100.0,1.235,0.0
15.13,126,Jayce,1,1,100.0,1.235,1.235
15.13,897,KSante,1,0,0.0,1.235,1.235
15.13,30,Karthus,1,0,0.0,1.235,0.0
15.13,85,Kennen,1,1,100.0,1.235,1.235
15.13,203,Kindred,1,1,100.0,1.235,3.704
15.13,240,Kled,1,0,0.0,1.235,1.235
15.13,127,Lissandra,1,1,100.0,1.235,0.0
15.13,57,Maokai,1,1,100.0,1.235,0.0
15.13,902,Milio,1,1,100.0,1.235,0.0
15.13,2,Olaf,1,1,100.0,1.235,1.235
15.13,246,Qiyana,1,0,0.0,1.235,0.0
15.13,33,Rammus,1,0,0.0,1.235,8.642
15.13,421,RekSai,1,1,100.0,1.235,1.235
15.13,526,Rell,1,0,0.0,1.235,0.0
15.13,68,Rumble,1,0,0.0,1.235,1.235
15.13,13,Ryze,1,1,100.0,1.235,0.0
15.13,102,Shyvana,1,0,0.0,1.235,0.0
15.13,44,Taric,1,0,0.0,1.235,0.0
15.13,711,Vex,1,1,100.0,1.235,2.469
15.13,254,Vi,1,1,100.0,1.235,1.235
15.13,112,Viktor,1,0,0.0,1.235,0.0
15.13,115,Ziggs,1,0,0.0,1.235,0.0
