patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.11,55,Katarina,2,1,50.0,7.407,3.704
15.11,141,Kayn,2,1,50.0,7.407,0.0
15.11,203,Kindred,2,0,0.0,7.407,0.0
15.11,96,KogMaw,2,2,100.0,7.407,0.0
15.11,89,Leona,2,1,50.0,7.407,7.407
15.11,54,Malphite,2,1,50.0,7.407,11.111
15.11,902,Milio,2,1,50.0,7.407,7.407
15.11,21,MissFortune,2,1,50.0,7.407,7.407
15.11,82,Mordekaiser,2,1,50.0,7.407,7.407
15.11,950,Naafiri,2,0,0.0,7.407,14.815
15.11,111,Nautilus,2,0,0.0,7.407,7.407
15.11,518,Neeko,2,1,50.0,7.407,0.0
15.11,80,Pantheon,2,0,0.0,7.407,29.63
15.11,78,Poppy,2,1,50.0,7.407,3.704
15.11,98,Shen,2,1,50.0,7.407,3.704
15.11,16,Soraka,2,1,50.0,7.407,0.0
15.11,412,Thresh,2,1,50.0,7.407,7.407
15.11,29,Twitch,2,2,100.0,7.407,3.704
15.11,161,Velkoz,2,0,0.0,7.407,0.0
15.11,19,Warwick,2,0,0.0,7.407,18.519
15.11,777,Yone,2,1,50.0,7.407,7.407
15.11,143,Zyra,2,1,50.0,7.407,7.407
15.11,266,Aatrox,1,0,0.0,3.704,3.704
15.11,103,Ahri,1,0,0.0,3.704,11.111
15.11,84,Akali,1,0,0.0,3.704,3.704
15.11,166,Akshan,1,0,0.0,3.704,11.111
15.11,12,Alistar,1,1,100.0,3.704,0.0
15.11,32,Amumu,1,1,100.0,3.704,11.111
15.11,1,Annie,1,0,0.0,3.704,0.0
15.11,523,Aphelios,1,0,0.0,3.704,3.704
15.11,136,AurelionSol,1,1,100.0,3.704,0.0
15.11,893,Aurora,1,1,100.0,3.704,3.704
15.11,268,Azir,1,1,100.0,3.704,0.0
15.11,63,Brand,1,0,0.0,3.704,3.704
15.11,31,Chogath,1,0,0.0,3.704,0.0
15.11,9,FiddleSticks,1,1,100.0,3.704,3.704
15.11,114,Fiora,1,0,0.0,3.704,14.815
15.11,39,Irelia,1,1,100.0,3.704,7.407
15.11,40,Janna,1,0,0.0,3.704,3.704
15.11,24,Jax,1,0,0.0,3.704,0.0
15.11,897,KSante,1,0,0.0,3.704,7.407
15.11,43,Karma,1,1,100.0,3.704,0.0
15.11,10,Kayle,1,1,100.0,3.704,22.222
15.11,876,Lillia,1,0,0.0,3.704,3.704
15.11,11,MasterYi,1,0,0.0,3.704,14.815
15.11,516,Ornn,1,0,0.0,3.704,3.704
15.11,246,Qiyana,1,0,0.0,3.704,0.0
15.11,35,Shaco,1,1,100.0,3.704,18.519
15.11,27,Singed,1,0,0.0,3.704,0.0
15.11,901,Smolder,1,1,100.0,3.704,14.815
15.11,517,Sylas,1,1,100.0,3.704,14.815
15.11,134,Syndra,1,1,100.0,3.704,3.704
15.11,91,Talon,1,0,0.0,3.704,3.704
15.11,48,Trundle,1,1,100.0,3.704,11.111
15.11,23,Tryndamere,1,0,0.0,3.704,3.704
15.11,4,TwistedFate,1,1,100.0,3.704,0.0
15.11,77,Udyr,1,0,0.0,3.704,3.704
15.11,6,Urgot,1,0,0.0,3.704,3.704
15.11,67,Vayne,1,0,0.0,3.704,7.407
15.11,45,Veigar,1,0,0.0,3.704,0.0
15.11,254,Vi,1,1,100.0,3.704,0.0
15.11,112,Viktor,1,1,100.0,3.704,3.704
15.11,498,Xayah,1,1,100.0,3.704,0.0
15.11,5,XinZhao,1,1,100.0,3.704,0.0
15.11,350,Yuumi,1,1,100.0,3.704,18.519
